,name,drop_status
136,https://www.quoka.de/handwerk-hausbau/geraete-maschinen/bad-neuenahr-ahrweiler/cat_30_2925_ct_119587.html,keep
137,https://www.ebay-kleinanzeigen.de/s-motorraeder-roller/bad-neuenahr-ahrweiler/motorrad/k0c305l5387,keep
138,https://www.metallbau-willerscheid.de/Angebote,keep
139,https://auto.meinestadt.de/bad-neuenahr-ahrweiler/gebrauchtwagen-azl/100-171726-172232-172524,keep
140,https://auto.meinestadt.de/bad-neuenahr-ahrweiler/gebrauchtwagen-azl/100-171726-171733-172046,keep
141,http://waagen-mueller.de/index.php/gebrauchte-waagen.html,keep
142,https://www.autoscout24.de/auto/gebrauchtwagen/rheinland-pfalz/bad-neuenahr-ahrweiler/,keep
143,https://www.proplanta.de/Agrifinder/Adresse/Willerscheid+GmbH+%26+Co+KG+-+Bad+Neuenahr-Ahrweiler_af1429619031.html,keep
144,https://www.autouncle.de/de/gebrauchtwagen/Nissan/Juke/in/Rheinland-Pfalz/Bad%20Neuenahr%20Ahrweiler,keep
145,https://oferteo.de/landmaschinen/bad-neuenahr-ahrweiler,keep
146,https://www.treppenlifter.me/treppenlift/rheinland-pfalz/bad-neuenahr-ahrweiler/,keep
147,https://de.wiktionary.org/wiki/Bad_Neuenahr-Ahrweiler,keep
148,https://www.booklooker.de/B%C3%BCcher/Angebote/infotext=Ahrweiler,keep
149,https://www.bad-neuenahr-ahrweiler.de/wirtschaftsstandort/,keep
150,https://www.ebay-kleinanzeigen.de/s-haushaltsgeraete/bad-saeckingen/c176l8608,keep
151,https://www.baemm.eu/gebrauchte-maschinen/sonstige/baeckereiaufloesung-bad-saeckingen/,keep
152,https://www.iso-shop.com/,keep
153,https://www.facebook.com/profile.php?id=100038914156191,keep
154,https://www.wlw.de/de/firma/comtec-ek-1491635,keep
155,https://www.tuugo.de/Companies/so-sondermaschinen-vertriebs/0130005182465,keep
156,https://web2.cylex.de/firma-home/so-sondermaschinen-vertriebs-gmbh-1736489.html,keep
157,https://www.gottstein-gruppe.de/,keep
158,https://www.maschinensucher.de/Haendler/tci-365?page=3&sort=company,keep
159,https://www.maschinensucher.de/Haendler/tci-7?page=2&sort=country,keep
160,https://www.werktuigen.de/wth/tci-7?page=4&sort=postcode,keep
161,https://www.werktuigen.de/wth/tci-18?page=6&sort=postcode,keep
162,https://www.zg-raiffeisen.de/standorte/standort/bad-saeckingen/zg-raiffeisen-markt-bad-saeckingen,keep
163,https://www.marktplatz-mittelstand.de/bad-saeckingen/50642286-so-sondermaschinen-vertriebs-gmbh/bewerten,keep
164,https://www.industrystock.de/de/unternehmen/Oberfl%C3%A4chentechnik/Poliermaschinen/Kantenpoliermaschinen,keep
165,https://www.ebay-kleinanzeigen.de/s-anhaenger-nutzfahrzeuge/agrarfahrzeuge/bad-segeberg/c276l883+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
166,https://www.proplanta.de/Agrifinder/Adresse/Meifort+GmbH+%26+Co.+KG+-+Bad+Segeberg_af1430218133.html,keep
167,https://www.gartentechnik-griem.de/,keep
168,https://web2.cylex.de/suche/landger%C3%A4te/Bad_segeberg,keep
169,https://www.technikboerse.com/haendler/raiffeisen-technik-hsl-gmbh-49307595,keep
170,https://www.rw.net/rt-hsl,keep
171,https://www.tuugo.de/Companies/motorger%C3%A4te-niemann/0130005169059,keep
172,https://www.oeffnungszeitenbuch.de/filiale/Bad%2520Segeberg-Gartentechnik%2520Griem-971286W.html,keep
173,https://onlinestreet.de/207107-werkzeugmaschinenhandel-theodor-stefan,keep
174,https://cvh-design.de/bad-segeberg/,keep
175,https://www.stepstone.de/jobs/zweiradmechatroniker/in-bad-segeberg,keep
176,https://www.stepstone.de/jobs/karosseriebaumeister/in-bad-segeberg,keep
177,https://www.stadtplan.net/branchenbuch/results.php?where=Segeberg%20(Kreis),keep
178,https://www.hako.com/,keep
179,https://oferteo.de/pellets/bad-segeberg,keep
180,https://m.ebay-kleinanzeigen.de/s-anzeigen/anhaenger-nutzfahrzeuge-clausthal-zellerfeld/c276-l2844+anhaenger_nutzfahrzeuge.art_s:agrarfahrzeuge,keep
181,https://www.technikboerse.at/haendler/forsttechnik-rahenbrock-49018810,keep
182,https://ro.technikboerse.com/haendler/forsttechnik-rahenbrock-49018810,keep
183,https://www.maschinensucher.de/Haendler/2-792/Reifen-Raeder-Felgen,keep
184,https://www.maschinensucher.de/Haendler/tci-8,keep
185,"https://www.mascus.de/forsttechnik-rahenbrock/4f944592,1,relevance,searchdealer.html",keep
